Event ID,country,country_txt
30707,37,Cameroon
30708,95,Iraq
30709,95,Iraq
30710,4,Afghanistan
30711,160,Philippines
30712,160,Philippines
30713,92,India
30714,92,India
30715,95,Iraq
30716,95,Iraq
30717,45,Colombia
30718,160,Philippines
30719,160,Philippines
30720,173,Saudi Arabia
30721,92,India
30722,160,Philippines
30723,147,Nigeria
30724,128,Mauritania
30725,4,Afghanistan
30726,115,Lithuania
30727,95,Iraq
30728,205,Thailand
30729,205,Thailand
30730,229,Democratic Republic of the Congo
30731,45,Colombia
30732,153,Pakistan
30733,153,Pakistan
30734,153,Pakistan
30735,4,Afghanistan
30736,60,Egypt
30737,173,Saudi Arabia
30738,42,Chad
30739,160,Philippines
30740,160,Philippines
30741,33,Burkina Faso
30742,160,Philippines
30743,42,Chad
30744,42,Chad
30745,147,Nigeria
30746,37,Cameroon
30747,95,Iraq
30748,95,Iraq
30749,95,Iraq
30750,95,Iraq
30751,113,Libya
30752,205,Thailand
30753,143,New Caledonia
30754,153,Pakistan
30755,228,Yemen
30756,160,Philippines
30757,160,Philippines
30758,4,Afghanistan
30759,160,Philippines
30760,155,West Bank and Gaza Strip
30761,123,Mali
30762,123,Mali
30763,123,Mali
30764,123,Mali
30765,123,Mali
30766,123,Mali
30767,123,Mali
30768,142,Netherlands
30769,141,Nepal
30770,92,India
30771,95,Iraq
30772,37,Cameroon
30773,19,Bangladesh
30774,200,Syria
30775,104,Kenya
30776,4,Afghanistan
30777,182,Somalia
30778,153,Pakistan
30779,113,Libya
30780,95,Iraq
30781,182,Somalia
30782,104,Kenya
30783,113,Libya
30784,4,Afghanistan
30785,92,India
30786,92,India
30787,92,India
30788,4,Afghanistan
30789,160,Philippines
30790,160,Philippines
30791,4,Afghanistan
30792,141,Nepal
30793,173,Saudi Arabia
30794,4,Afghanistan
30795,95,Iraq
30796,95,Iraq
30797,153,Pakistan
30798,141,Nepal
30799,153,Pakistan
30800,4,Afghanistan
30801,4,Afghanistan
30802,4,Afghanistan
30803,4,Afghanistan
30804,4,Afghanistan
30805,228,Yemen
30806,228,Yemen
30807,182,Somalia
30808,92,India
30809,603,United Kingdom
30810,155,West Bank and Gaza Strip
30811,141,Nepal
30812,141,Nepal
30813,37,Cameroon
30814,141,Nepal
30815,95,Iraq
30816,95,Iraq
30817,4,Afghanistan
30818,160,Philippines
30819,160,Philippines
30820,141,Nepal
30821,141,Nepal
30822,141,Nepal
30823,141,Nepal
30824,95,Iraq
30825,37,Cameroon
30826,141,Nepal
30827,130,Mexico
30828,95,Iraq
30829,147,Nigeria
30830,153,Pakistan
30831,603,United Kingdom
30832,603,United Kingdom
30833,603,United Kingdom
30834,209,Turkey
30835,209,Turkey
30836,37,Cameroon
30837,160,Philippines
30838,95,Iraq
30839,182,Somalia
30840,141,Nepal
30841,4,Afghanistan
30842,4,Afghanistan
30843,4,Afghanistan
30844,182,Somalia
30845,228,Yemen
30846,4,Afghanistan
30847,603,United Kingdom
30848,603,United Kingdom
30849,92,India
30850,95,Iraq
30851,95,Iraq
30852,95,Iraq
30853,37,Cameroon
30854,95,Iraq
30855,37,Cameroon
30856,4,Afghanistan
30857,4,Afghanistan
30858,92,India
30859,92,India
30860,155,West Bank and Gaza Strip
30861,213,Uganda
30862,4,Afghanistan
30863,4,Afghanistan
30864,4,Afghanistan
30865,160,Philippines
30866,160,Philippines
30867,98,Italy
30868,217,United States
30869,94,Iran
30870,113,Libya
30871,37,Cameroon
30872,95,Iraq
30873,95,Iraq
30874,95,Iraq
30875,214,Ukraine
30876,4,Afghanistan
30877,95,Iraq
30878,4,Afghanistan
30879,155,West Bank and Gaza Strip
30880,160,Philippines
30881,4,Afghanistan
30882,182,Somalia
30883,182,Somalia
30884,228,Yemen
30885,95,Iraq
30886,4,Afghanistan
30887,200,Syria
30888,200,Syria
30889,92,India
30890,92,India
30891,92,India
30892,95,Iraq
30893,95,Iraq
30894,95,Iraq
30895,173,Saudi Arabia
30896,182,Somalia
30897,182,Somalia
30898,182,Somalia
30899,200,Syria
30900,200,Syria
30901,92,India
30902,104,Kenya
30903,95,Iraq
30904,95,Iraq
30905,45,Colombia
30906,228,Yemen
30907,173,Saudi Arabia
30908,147,Nigeria
30909,205,Thailand
30910,92,India
30911,147,Nigeria
30912,147,Nigeria
30913,153,Pakistan
30914,92,India
30915,6,Algeria
30916,92,India
30917,153,Pakistan
30918,41,Central African Republic
30919,229,Democratic Republic of the Congo
30920,153,Pakistan
30921,153,Pakistan
30922,160,Philippines
30923,4,Afghanistan
30924,4,Afghanistan
30925,4,Afghanistan
30926,95,Iraq
30927,95,Iraq
30928,147,Nigeria
30929,603,United Kingdom
30930,93,Indonesia
30931,60,Egypt
30932,92,India
30933,160,Philippines
30934,185,Spain
30935,182,Somalia
30936,182,Somalia
30937,4,Afghanistan
30938,97,Israel
30939,95,Iraq
30940,95,Iraq
30941,167,Russia
30942,167,Russia
30943,167,Russia
30944,160,Philippines
30945,603,United Kingdom
30946,217,United States
30947,95,Iraq
30948,95,Iraq
30949,41,Central African Republic
30950,87,Haiti
30951,214,Ukraine
30952,95,Iraq
30953,173,Saudi Arabia
30954,4,Afghanistan
30955,95,Iraq
30956,33,Burkina Faso
30957,182,Somalia
30958,182,Somalia
30959,160,Philippines
30960,95,Iraq
30961,4,Afghanistan
30962,4,Afghanistan
30963,4,Afghanistan
30964,4,Afghanistan
30965,4,Afghanistan
30966,95,Iraq
30967,92,India
30968,92,India
30969,160,Philippines
30970,92,India
30971,37,Cameroon
30972,83,Guatemala
30973,45,Colombia
30974,42,Chad
30975,137,Mozambique
30976,45,Colombia
30977,95,Iraq
30978,95,Iraq
30979,160,Philippines
30980,182,Somalia
30981,92,India
30982,92,India
30983,92,India
30984,92,India
30985,92,India
30986,603,United Kingdom
30987,160,Philippines
30988,160,Philippines
30989,217,United States
30990,142,Netherlands
30991,160,Philippines
30992,95,Iraq
30993,45,Colombia
30994,155,West Bank and Gaza Strip
30995,141,Nepal
30996,137,Mozambique
30997,113,Libya
30998,4,Afghanistan
30999,182,Somalia
31000,4,Afghanistan
31001,228,Yemen
31002,153,Pakistan
31003,92,India
31004,228,Yemen
31005,173,Saudi Arabia
31006,160,Philippines
31007,92,India
31008,95,Iraq
31009,95,Iraq
31010,173,Saudi Arabia
31011,41,Central African Republic
31012,41,Central African Republic
31013,95,Iraq
31014,4,Afghanistan
31015,4,Afghanistan
31016,4,Afghanistan
31017,95,Iraq
31018,33,Burkina Faso
31019,33,Burkina Faso
31020,182,Somalia
31021,228,Yemen
31022,37,Cameroon
31023,155,West Bank and Gaza Strip
31024,160,Philippines
31025,92,India
31026,95,Iraq
31027,83,Guatemala
31028,160,Philippines
31029,160,Philippines
31030,160,Philippines
31031,4,Afghanistan
31032,43,Chile
31033,43,Chile
31034,200,Syria
31035,95,Iraq
31036,95,Iraq
31037,45,Colombia
31038,60,Egypt
31039,153,Pakistan
31040,173,Saudi Arabia
31041,4,Afghanistan
31042,182,Somalia
31043,182,Somalia
31044,228,Yemen
31045,95,Iraq
31046,603,United Kingdom
31047,153,Pakistan
31048,92,India
31049,92,India
31050,153,Pakistan
31051,160,Philippines
31052,92,India
31053,160,Philippines
31054,95,Iraq
31055,45,Colombia
31056,153,Pakistan
31057,202,Tajikistan
31058,4,Afghanistan
31059,155,West Bank and Gaza Strip
31060,147,Nigeria
31061,95,Iraq
31062,95,Iraq
31063,95,Iraq
31064,160,Philippines
31065,78,Greece
31066,28,Bosnia-Herzegovina
31067,45,Colombia
31068,95,Iraq
31069,229,Democratic Republic of the Congo
31070,95,Iraq
31071,160,Philippines
31072,160,Philippines
31073,92,India
31074,4,Afghanistan
31075,153,Pakistan
31076,45,Colombia
31077,153,Pakistan
31078,153,Pakistan
31079,4,Afghanistan
31080,4,Afghanistan
31081,4,Afghanistan
31082,4,Afghanistan
31083,195,Sudan
31084,182,Somalia
31085,155,West Bank and Gaza Strip
31086,95,Iraq
31087,4,Afghanistan
31088,160,Philippines
31089,60,Egypt
31090,153,Pakistan
31091,95,Iraq
31092,173,Saudi Arabia
31093,4,Afghanistan
31094,95,Iraq
31095,113,Libya
31096,160,Philippines
31097,4,Afghanistan
31098,228,Yemen
31099,147,Nigeria
31100,147,Nigeria
31101,147,Nigeria
31102,147,Nigeria
31103,147,Nigeria
31104,147,Nigeria
31105,147,Nigeria
31106,147,Nigeria
31107,147,Nigeria
31108,147,Nigeria
31109,33,Burkina Faso
31110,33,Burkina Faso
31111,92,India
31112,92,India
31113,603,United Kingdom
31114,603,United Kingdom
31115,92,India
31116,147,Nigeria
31117,147,Nigeria
31118,155,West Bank and Gaza Strip
31119,173,Saudi Arabia
31120,60,Egypt
31121,92,India
31122,95,Iraq
31123,95,Iraq
31124,37,Cameroon
31125,95,Iraq
31126,95,Iraq
31127,205,Thailand
31128,205,Thailand
31129,4,Afghanistan
31130,4,Afghanistan
31131,228,Yemen
31132,228,Yemen
31133,95,Iraq
31134,104,Kenya
31135,95,Iraq
31136,200,Syria
31137,182,Somalia
31138,228,Yemen
31139,147,Nigeria
31140,4,Afghanistan
31141,92,India
31142,4,Afghanistan
31143,95,Iraq
31144,95,Iraq
31145,92,India
31146,4,Afghanistan
31147,160,Philippines
31148,182,Somalia
31149,95,Iraq
31150,92,India
31151,4,Afghanistan
31152,37,Cameroon
31153,603,United Kingdom
31154,147,Nigeria
31155,33,Burkina Faso
31156,4,Afghanistan
31157,95,Iraq
31158,95,Iraq
31159,95,Iraq
31160,147,Nigeria
31161,182,Somalia
31162,228,Yemen
31163,147,Nigeria
31164,147,Nigeria
31165,205,Thailand
31166,95,Iraq
31167,92,India
31168,92,India
31169,92,India
31170,92,India
31171,92,India
31172,92,India
31173,92,India
31174,92,India
31175,92,India
31176,92,India
31177,160,Philippines
31178,4,Afghanistan
31179,92,India
31180,120,Malawi
31181,120,Malawi
31182,182,Somalia
31183,142,Netherlands
31184,160,Philippines
31185,92,India
31186,92,India
31187,92,India
31188,92,India
31189,182,Somalia
31190,182,Somalia
31191,182,Somalia
31192,160,Philippines
31193,4,Afghanistan
31194,200,Syria
31195,200,Syria
31196,153,Pakistan
31197,95,Iraq
31198,60,Egypt
31199,45,Colombia
31200,95,Iraq
31201,113,Libya
31202,113,Libya
31203,113,Libya
31204,104,Kenya
31205,92,India
31206,200,Syria
31207,153,Pakistan
31208,4,Afghanistan
31209,160,Philippines
31210,228,Yemen
31211,182,Somalia
31212,4,Afghanistan
31213,160,Philippines
31214,155,West Bank and Gaza Strip
31215,200,Syria
31216,200,Syria
31217,113,Libya
31218,182,Somalia
31219,37,Cameroon
31220,37,Cameroon
31221,37,Cameroon
31222,229,Democratic Republic of the Congo
31223,113,Libya
31224,113,Libya
31225,147,Nigeria
31226,205,Thailand
31227,173,Saudi Arabia
31228,160,Philippines
31229,160,Philippines
31230,160,Philippines
31231,4,Afghanistan
31232,4,Afghanistan
31233,153,Pakistan
31234,182,Somalia
31235,4,Afghanistan
31236,4,Afghanistan
31237,4,Afghanistan
31238,4,Afghanistan
31239,4,Afghanistan
31240,95,Iraq
31241,153,Pakistan
31242,92,India
31243,4,Afghanistan
31244,60,Egypt
31245,4,Afghanistan
31246,4,Afghanistan
31247,95,Iraq
31248,95,Iraq
31249,95,Iraq
31250,147,Nigeria
31251,147,Nigeria
31252,113,Libya
31253,217,United States
31254,113,Libya
31255,113,Libya
31256,160,Philippines
31257,160,Philippines
31258,45,Colombia
31259,45,Colombia
31260,4,Afghanistan
31261,182,Somalia
31262,4,Afghanistan
31263,4,Afghanistan
31264,4,Afghanistan
31265,155,West Bank and Gaza Strip
31266,4,Afghanistan
31267,95,Iraq
31268,173,Saudi Arabia
31269,37,Cameroon
31270,37,Cameroon
31271,95,Iraq
31272,37,Cameroon
31273,37,Cameroon
31274,37,Cameroon
31275,37,Cameroon
31276,95,Iraq
31277,229,Democratic Republic of the Congo
31278,33,Burkina Faso
31279,209,Turkey
31280,4,Afghanistan
31281,155,West Bank and Gaza Strip
31282,155,West Bank and Gaza Strip
31283,183,South Africa
31284,208,Tunisia
31285,92,India
31286,92,India
31287,45,Colombia
31288,4,Afghanistan
31289,182,Somalia
31290,182,Somalia
31291,4,Afghanistan
31292,60,Egypt
31293,147,Nigeria
31294,92,India
31295,37,Cameroon
31296,37,Cameroon
31297,4,Afghanistan
31298,95,Iraq
31299,160,Philippines
31300,160,Philippines
31301,147,Nigeria
31302,95,Iraq
31303,229,Democratic Republic of the Congo
31304,6,Algeria
31305,153,Pakistan
31306,182,Somalia
31307,195,Sudan
31308,195,Sudan
31309,4,Afghanistan
31310,4,Afghanistan
31311,41,Central African Republic
31312,95,Iraq
31313,123,Mali
31314,173,Saudi Arabia
31315,4,Afghanistan
31316,4,Afghanistan
31317,4,Afghanistan
31318,4,Afghanistan
31319,4,Afghanistan
31320,4,Afghanistan
31321,160,Philippines
31322,153,Pakistan
31323,160,Philippines
31324,92,India
31325,33,Burkina Faso
31326,173,Saudi Arabia
31327,37,Cameroon
31328,4,Afghanistan
31329,4,Afghanistan
31330,37,Cameroon
31331,200,Syria
31332,95,Iraq
31333,200,Syria
31334,113,Libya
31335,153,Pakistan
31336,92,India
31337,4,Afghanistan
31338,4,Afghanistan
31339,137,Mozambique
31340,200,Syria
31341,214,Ukraine
31342,122,Maldives
31343,41,Central African Republic
31344,30,Brazil
31345,95,Iraq
31346,92,India
31347,173,Saudi Arabia
31348,37,Cameroon
31349,147,Nigeria
31350,95,Iraq
31351,160,Philippines
31352,4,Afghanistan
31353,41,Central African Republic
31354,95,Iraq
31355,110,Lebanon
31356,4,Afghanistan
31357,217,United States
31358,201,Taiwan
31359,92,India
31360,4,Afghanistan
31361,45,Colombia
31362,60,Egypt
31363,60,Egypt
31364,92,India
31365,4,Afghanistan
31366,173,Saudi Arabia
31367,92,India
31368,95,Iraq
31369,95,Iraq
31370,147,Nigeria
31371,92,India
31372,228,Yemen
31373,228,Yemen
31374,228,Yemen
31375,92,India
31376,182,Somalia
31377,182,Somalia
31378,137,Mozambique
31379,4,Afghanistan
31380,4,Afghanistan
31381,123,Mali
31382,92,India
31383,4,Afghanistan
31384,4,Afghanistan
31385,95,Iraq
31386,200,Syria
31387,92,India
31388,37,Cameroon
31389,37,Cameroon
31390,205,Thailand
31391,213,Uganda
31392,92,India
31393,182,Somalia
31394,167,Russia
31395,1004,South Sudan
31396,4,Afghanistan
31397,95,Iraq
31398,147,Nigeria
31399,19,Bangladesh
31400,92,India
31401,33,Burkina Faso
31402,138,Myanmar
31403,138,Myanmar
31404,138,Myanmar
31405,138,Myanmar
31406,138,Myanmar
31407,33,Burkina Faso
31408,228,Yemen
31409,4,Afghanistan
31410,4,Afghanistan
31411,4,Afghanistan
31412,4,Afghanistan
31413,4,Afghanistan
31414,4,Afghanistan
31415,160,Philippines
31416,95,Iraq
31417,95,Iraq
31418,4,Afghanistan
31419,60,Egypt
31420,92,India
31421,37,Cameroon
31422,37,Cameroon
31423,37,Cameroon
31424,94,Iran
31425,205,Thailand
31426,205,Thailand
31427,4,Afghanistan
31428,4,Afghanistan
31429,95,Iraq
31430,123,Mali
31431,92,India
31432,182,Somalia
31433,4,Afghanistan
31434,4,Afghanistan
31435,4,Afghanistan
31436,4,Afghanistan
31437,228,Yemen
31438,160,Philippines
31439,113,Libya
31440,182,Somalia
31441,92,India
31442,155,West Bank and Gaza Strip
31443,200,Syria
31444,4,Afghanistan
31445,41,Central African Republic
31446,4,Afghanistan
31447,4,Afghanistan
31448,95,Iraq
31449,4,Afghanistan
31450,95,Iraq
31451,4,Afghanistan
31452,4,Afghanistan
31453,4,Afghanistan
31454,4,Afghanistan
31455,4,Afghanistan
31456,95,Iraq
31457,95,Iraq
31458,95,Iraq
31459,4,Afghanistan
31460,205,Thailand
31461,228,Yemen
31462,33,Burkina Faso
31463,33,Burkina Faso
31464,182,Somalia
31465,182,Somalia
31466,182,Somalia
31467,182,Somalia
31468,4,Afghanistan
31469,4,Afghanistan
31470,4,Afghanistan
31471,4,Afghanistan
31472,4,Afghanistan
31473,113,Libya
31474,121,Malaysia
31475,92,India
31476,92,India
31477,92,India
31478,37,Cameroon
31479,37,Cameroon
31480,37,Cameroon
31481,37,Cameroon
31482,37,Cameroon
31483,4,Afghanistan
31484,4,Afghanistan
31485,200,Syria
31486,228,Yemen
31487,205,Thailand
31488,4,Afghanistan
31489,229,Democratic Republic of the Congo
31490,95,Iraq
31491,4,Afghanistan
31492,4,Afghanistan
31493,4,Afghanistan
31494,4,Afghanistan
31495,113,Libya
31496,113,Libya
31497,113,Libya
31498,205,Thailand
31499,4,Afghanistan
31500,4,Afghanistan
31501,95,Iraq
31502,95,Iraq
31503,92,India
31504,147,Nigeria
31505,92,India
31506,37,Cameroon
31507,147,Nigeria
31508,4,Afghanistan
31509,228,Yemen
31510,603,United Kingdom
31511,92,India
31512,160,Philippines
31513,95,Iraq
31514,95,Iraq
31515,95,Iraq
31516,104,Kenya
31517,95,Iraq
31518,4,Afghanistan
31519,4,Afghanistan
31520,4,Afghanistan
31521,4,Afghanistan
31522,173,Saudi Arabia
31523,92,India
31524,153,Pakistan
31525,147,Nigeria
31526,37,Cameroon
31527,155,West Bank and Gaza Strip
31528,95,Iraq
31529,95,Iraq
31530,147,Nigeria
31531,147,Nigeria
31532,147,Nigeria
31533,147,Nigeria
31534,147,Nigeria
31535,4,Afghanistan
31536,104,Kenya
31537,4,Afghanistan
31538,155,West Bank and Gaza Strip
31539,33,Burkina Faso
31540,33,Burkina Faso
31541,4,Afghanistan
31542,153,Pakistan
31543,92,India
31544,173,Saudi Arabia
31545,104,Kenya
31546,147,Nigeria
31547,4,Afghanistan
31548,4,Afghanistan
31549,4,Afghanistan
31550,4,Afghanistan
31551,182,Somalia
31552,4,Afghanistan
31553,4,Afghanistan
31554,4,Afghanistan
31555,95,Iraq
31556,92,India
31557,95,Iraq
31558,147,Nigeria
31559,147,Nigeria
31560,155,West Bank and Gaza Strip
31561,153,Pakistan
31562,95,Iraq
31563,95,Iraq
31564,4,Afghanistan
31565,34,Burundi
31566,95,Iraq
31567,95,Iraq
31568,75,Germany
31569,4,Afghanistan
31570,4,Afghanistan
31571,4,Afghanistan
31572,182,Somalia
31573,173,Saudi Arabia
31574,92,India
31575,4,Afghanistan
31576,4,Afghanistan
31577,4,Afghanistan
31578,95,Iraq
31579,182,Somalia
31580,228,Yemen
31581,160,Philippines
31582,147,Nigeria
31583,4,Afghanistan
31584,182,Somalia
31585,182,Somalia
31586,182,Somalia
31587,217,United States
31588,113,Libya
31589,60,Egypt
31590,95,Iraq
31591,4,Afghanistan
31592,4,Afghanistan
31593,4,Afghanistan
31594,4,Afghanistan
31595,4,Afghanistan
31596,95,Iraq
31597,95,Iraq
31598,155,West Bank and Gaza Strip
31599,160,Philippines
31600,160,Philippines
31601,603,United Kingdom
31602,95,Iraq
31603,37,Cameroon
31604,160,Philippines
31605,37,Cameroon
31606,229,Democratic Republic of the Congo
31607,229,Democratic Republic of the Congo
31608,229,Democratic Republic of the Congo
31609,195,Sudan
31610,153,Pakistan
31611,92,India
31612,160,Philippines
31613,33,Burkina Faso
31614,146,Niger
31615,92,India
31616,603,United Kingdom
31617,160,Philippines
31618,95,Iraq
31619,160,Philippines
31620,45,Colombia
31621,78,Greece
31622,153,Pakistan
31623,4,Afghanistan
31624,95,Iraq
31625,4,Afghanistan
31626,207,Trinidad and Tobago
31627,4,Afghanistan
31628,4,Afghanistan
31629,4,Afghanistan
31630,4,Afghanistan
31631,4,Afghanistan
31632,4,Afghanistan
31633,228,Yemen
31634,217,United States
31635,95,Iraq
31636,95,Iraq
31637,95,Iraq
31638,4,Afghanistan
31639,4,Afghanistan
31640,123,Mali
31641,209,Turkey
31642,603,United Kingdom
31643,4,Afghanistan
31644,153,Pakistan
31645,182,Somalia
31646,95,Iraq
31647,228,Yemen
31648,155,West Bank and Gaza Strip
31649,173,Saudi Arabia
31650,160,Philippines
31651,95,Iraq
31652,92,India
31653,160,Philippines
31654,92,India
31655,92,India
31656,92,India
31657,92,India
31658,92,India
31659,4,Afghanistan
31660,160,Philippines
31661,104,Kenya
31662,95,Iraq
31663,95,Iraq
31664,92,India
31665,160,Philippines
31666,153,Pakistan
31667,95,Iraq
31668,95,Iraq
31669,95,Iraq
31670,113,Libya
31671,113,Libya
31672,4,Afghanistan
31673,95,Iraq
31674,147,Nigeria
31675,28,Bosnia-Herzegovina
31676,113,Libya
31677,228,Yemen
31678,229,Democratic Republic of the Congo
31679,182,Somalia
31680,95,Iraq
31681,160,Philippines
31682,92,India
31683,92,India
31684,173,Saudi Arabia
31685,95,Iraq
31686,4,Afghanistan
31687,4,Afghanistan
31688,4,Afghanistan
31689,4,Afghanistan
31690,4,Afghanistan
31691,92,India
31692,200,Syria
31693,4,Afghanistan
31694,200,Syria
31695,147,Nigeria
31696,147,Nigeria
31697,147,Nigeria
31698,95,Iraq
31699,153,Pakistan
31700,98,Italy
31701,205,Thailand
31702,183,South Africa
31703,92,India
31704,228,Yemen
31705,4,Afghanistan
31706,95,Iraq
31707,4,Afghanistan
31708,137,Mozambique
31709,137,Mozambique
31710,95,Iraq
31711,228,Yemen
31712,92,India
31713,92,India
31714,182,Somalia
31715,182,Somalia
31716,104,Kenya
31717,45,Colombia
31718,92,India
31719,92,India
31720,4,Afghanistan
31721,153,Pakistan
31722,75,Germany
31723,153,Pakistan
31724,160,Philippines
31725,123,Mali
31726,229,Democratic Republic of the Congo
31727,4,Afghanistan
31728,228,Yemen
31729,95,Iraq
31730,92,India
31731,92,India
31732,92,India
31733,92,India
31734,92,India
31735,155,West Bank and Gaza Strip
31736,4,Afghanistan
31737,92,India
31738,92,India
31739,130,Mexico
31740,4,Afghanistan
31741,37,Cameroon
31742,37,Cameroon
31743,92,India
31744,182,Somalia
31745,95,Iraq
31746,94,Iran
31747,173,Saudi Arabia
31748,229,Democratic Republic of the Congo
31749,92,India
31750,182,Somalia
31751,182,Somalia
31752,160,Philippines
31753,123,Mali
31754,160,Philippines
31755,95,Iraq
31756,214,Ukraine
31757,153,Pakistan
31758,95,Iraq
31759,45,Colombia
31760,229,Democratic Republic of the Congo
31761,182,Somalia
31762,4,Afghanistan
31763,4,Afghanistan
31764,4,Afghanistan
31765,33,Burkina Faso
31766,92,India
31767,4,Afghanistan
31768,68,Finland
31769,92,India
31770,160,Philippines
31771,95,Iraq
31772,92,India
31773,228,Yemen
31774,95,Iraq
31775,95,Iraq
31776,153,Pakistan
31777,153,Pakistan
31778,160,Philippines
31779,147,Nigeria
31780,4,Afghanistan
31781,182,Somalia
31782,104,Kenya
31783,182,Somalia
31784,182,Somalia
31785,182,Somalia
31786,182,Somalia
31787,92,India
31788,229,Democratic Republic of the Congo
31789,229,Democratic Republic of the Congo
31790,229,Democratic Republic of the Congo
31791,4,Afghanistan
31792,75,Germany
31793,153,Pakistan
31794,1004,South Sudan
31795,1004,South Sudan
31796,95,Iraq
31797,95,Iraq
31798,208,Tunisia
31799,113,Libya
31800,200,Syria
31801,200,Syria
31802,228,Yemen
31803,95,Iraq
31804,95,Iraq
31805,4,Afghanistan
31806,95,Iraq
31807,4,Afghanistan
31808,4,Afghanistan
31809,95,Iraq
31810,95,Iraq
31811,95,Iraq
31812,95,Iraq
31813,95,Iraq
31814,95,Iraq
31815,123,Mali
31816,160,Philippines
31817,92,India
31818,229,Democratic Republic of the Congo
31819,160,Philippines
31820,160,Philippines
31821,160,Philippines
31822,123,Mali
31823,182,Somalia
31824,182,Somalia
31825,4,Afghanistan
31826,138,Myanmar
31827,153,Pakistan
31828,113,Libya
31829,95,Iraq
31830,4,Afghanistan
31831,4,Afghanistan
31832,4,Afghanistan
31833,138,Myanmar
31834,95,Iraq
31835,33,Burkina Faso
31836,147,Nigeria
31837,228,Yemen
31838,92,India
31839,147,Nigeria
31840,123,Mali
31841,95,Iraq
31842,95,Iraq
31843,37,Cameroon
31844,205,Thailand
31845,209,Turkey
31846,182,Somalia
31847,182,Somalia
31848,182,Somalia
31849,95,Iraq
31850,65,Ethiopia
31851,200,Syria
31852,147,Nigeria
31853,153,Pakistan
31854,97,Israel
31855,45,Colombia
31856,95,Iraq
31857,95,Iraq
31858,95,Iraq
31859,182,Somalia
31860,182,Somalia
31861,182,Somalia
31862,228,Yemen
31863,37,Cameroon
31864,92,India
31865,213,Uganda
31866,147,Nigeria
31867,229,Democratic Republic of the Congo
31868,4,Afghanistan
31869,4,Afghanistan
31870,160,Philippines
31871,153,Pakistan
31872,92,India
31873,92,India
31874,69,France
31875,228,Yemen
31876,4,Afghanistan
31877,42,Chad
31878,42,Chad
31879,155,West Bank and Gaza Strip
31880,92,India
31881,155,West Bank and Gaza Strip
31882,123,Mali
31883,95,Iraq
31884,228,Yemen
31885,95,Iraq
31886,228,Yemen
31887,4,Afghanistan
31888,4,Afghanistan
31889,4,Afghanistan
31890,4,Afghanistan
31891,147,Nigeria
31892,4,Afghanistan
31893,4,Afghanistan
31894,113,Libya
31895,4,Afghanistan
31896,95,Iraq
31897,95,Iraq
31898,228,Yemen
31899,229,Democratic Republic of the Congo
31900,229,Democratic Republic of the Congo
31901,95,Iraq
31902,95,Iraq
31903,160,Philippines
31904,4,Afghanistan
31905,95,Iraq
31906,92,India
31907,147,Nigeria
31908,4,Afghanistan
31909,4,Afghanistan
31910,4,Afghanistan
31911,229,Democratic Republic of the Congo
31912,95,Iraq
31913,95,Iraq
31914,228,Yemen
31915,95,Iraq
31916,147,Nigeria
31917,37,Cameroon
31918,137,Mozambique
31919,130,Mexico
31920,96,Ireland
31921,92,India
31922,153,Pakistan
31923,153,Pakistan
31924,4,Afghanistan
31925,4,Afghanistan
31926,173,Saudi Arabia
31927,147,Nigeria
31928,214,Ukraine
31929,78,Greece
31930,147,Nigeria
31931,153,Pakistan
31932,153,Pakistan
31933,37,Cameroon
31934,228,Yemen
31935,182,Somalia
31936,182,Somalia
31937,182,Somalia
31938,123,Mali
31939,95,Iraq
31940,95,Iraq
31941,95,Iraq
31942,95,Iraq
31943,228,Yemen
31944,4,Afghanistan
31945,95,Iraq
31946,147,Nigeria
31947,4,Afghanistan
31948,4,Afghanistan
31949,4,Afghanistan
31950,4,Afghanistan
31951,4,Afghanistan
31952,182,Somalia
31953,153,Pakistan
31954,95,Iraq
31955,95,Iraq
31956,95,Iraq
31957,95,Iraq
31958,95,Iraq
31959,95,Iraq
31960,87,Haiti
31961,4,Afghanistan
31962,182,Somalia
31963,4,Afghanistan
31964,205,Thailand
31965,33,Burkina Faso
31966,228,Yemen
31967,182,Somalia
31968,205,Thailand
31969,4,Afghanistan
31970,153,Pakistan
31971,43,Chile
31972,160,Philippines
31973,95,Iraq
31974,95,Iraq
31975,4,Afghanistan
31976,208,Tunisia
31977,4,Afghanistan
31978,4,Afghanistan
31979,95,Iraq
31980,228,Yemen
31981,4,Afghanistan
31982,37,Cameroon
31983,153,Pakistan
31984,160,Philippines
31985,153,Pakistan
31986,153,Pakistan
31987,153,Pakistan
31988,228,Yemen
31989,147,Nigeria
31990,173,Saudi Arabia
31991,43,Chile
31992,160,Philippines
31993,4,Afghanistan
31994,160,Philippines
31995,113,Libya
31996,38,Canada
31997,4,Afghanistan
31998,92,India
31999,137,Mozambique
32000,182,Somalia
32001,113,Libya
32002,95,Iraq
32003,92,India
32004,95,Iraq
32005,95,Iraq
32006,95,Iraq
32007,95,Iraq
32008,153,Pakistan
32009,4,Afghanistan
32010,4,Afghanistan
32011,4,Afghanistan
32012,33,Burkina Faso
32013,92,India
32014,130,Mexico
32015,4,Afghanistan
32016,4,Afghanistan
32017,4,Afghanistan
32018,4,Afghanistan
32019,208,Tunisia
32020,147,Nigeria
32021,92,India
32022,92,India
32023,153,Pakistan
32024,153,Pakistan
32025,93,Indonesia
