Event ID,iyear,imonth,iday,approxdate
23920,2017,12,3,
23921,2017,12,3,
23922,2017,12,3,
23923,2017,12,3,
23924,2017,12,3,
23925,2017,12,3,
23926,2017,12,3,
23927,2017,12,3,
23928,2017,12,3,
23929,2017,12,3,
23930,2017,12,3,
23931,2017,12,2,
23932,2017,12,3,
23933,2017,12,3,
23934,2017,12,3,
23935,2017,12,4,
23936,2017,12,4,
23937,2017,12,4,
23938,2017,12,4,
23939,2017,12,4,
23940,2017,12,4,
23941,2017,12,4,
23942,2017,12,4,
23943,2017,12,4,
23944,2017,12,4,
23945,2017,12,4,
23946,2017,12,4,
23947,2017,12,4,
23948,2017,12,4,
23949,2017,12,4,
23950,2017,12,4,
23951,2017,12,4,
23952,2017,12,4,
23953,2017,12,4,
23954,2017,12,4,
23955,2017,12,4,
23956,2017,12,4,
23957,2017,12,4,
23958,2017,12,4,
23959,2017,12,4,
23960,2017,12,4,
23961,2017,12,4,
23962,2017,12,4,
23963,2017,12,4,
23964,2017,12,4,
23965,2017,12,4,
23966,2017,12,4,
23967,2017,12,4,
23968,2017,12,4,4-Dec-17
23969,2017,12,4,4-Dec-17
23970,2017,12,4,
23971,2017,12,4,
23972,2017,12,5,
23973,2017,12,5,
23974,2017,12,5,
23975,2017,12,5,
23976,2017,12,5,
23977,2017,12,5,
23978,2017,12,5,
23979,2017,12,5,
23980,2017,12,5,
23981,2017,12,5,5-Dec-17
23982,2017,12,5,
23983,2017,12,5,
23984,2017,12,5,5-Dec-17
23985,2017,12,5,"December 3-6, 2017"
23986,2017,12,4,
23987,2017,12,5,
23988,2017,12,5,
23989,2017,12,5,
23990,2017,12,5,
23991,2017,12,5,
23992,2017,12,6,
23993,2017,12,5,
23994,2017,12,5,
23995,2017,12,5,
23996,2017,12,5,
23997,2017,12,5,
23998,2017,12,5,
23999,2017,12,6,
24000,2017,12,6,
24001,2017,12,6,6-Dec-17
24002,2017,12,6,
24003,2017,12,6,
24004,2017,12,6,
24005,2017,12,6,6-Dec-17
24006,2017,12,6,
24007,2017,12,6,
24008,2017,12,6,
24009,2017,12,6,
24010,2017,12,6,
24011,2017,12,5,
24012,2017,12,6,
24013,2017,12,6,
24014,2017,12,6,
24015,2017,12,6,
24016,2017,12,6,
24017,2017,12,6,
24018,2017,12,6,
24019,2017,12,6,
24020,2017,12,11,"December 1-21, 2017"
24021,2017,12,7,
24022,2017,12,7,7-Dec-17
24023,2017,12,7,
24024,2017,12,7,
24025,2017,12,7,
24026,2017,12,7,
24027,2017,12,7,7-Dec-17
24028,2017,12,7,
24029,2017,12,7,
24030,2017,12,7,
24031,2017,12,7,
24032,2017,12,7,
24033,2017,12,7,
24034,2017,12,7,
24035,2017,12,7,
24036,2017,12,7,
24037,2017,12,7,
24038,2017,12,7,
24039,2017,12,7,
24040,2017,12,7,
24041,2017,12,7,
24042,2017,12,7,
24043,2017,12,7,
24044,2017,12,7,
24045,2017,12,7,
24046,2017,12,8,
24047,2017,12,7,
24048,2017,12,7,
24049,2017,12,7,
24050,2017,12,8,
24051,2017,12,8,
24052,2017,12,8,
24053,2017,12,8,
24054,2017,12,8,
24055,2017,12,8,
24056,2017,12,8,8-Dec-17
24057,2017,12,8,
24058,2017,12,8,8-Dec-17
24059,2017,12,8,
24060,2017,12,8,
24061,2017,12,8,
24062,2017,12,8,
24063,2017,12,8,
24064,2017,12,9,
24065,2017,12,9,
24066,2017,12,8,
24067,2017,12,8,
24068,2017,12,7,
24069,2017,12,8,8-Dec-17
24070,2017,12,8,
24071,2017,12,8,
24072,2017,12,8,
24073,2017,12,8,
24074,2017,12,8,
24075,2017,12,8,
24076,2017,12,8,8-Dec-17
24077,2017,12,8,
24078,2017,12,8,
24079,2017,12,9,
24080,2017,12,9,
24081,2017,12,9,
24082,2017,12,9,
24083,2017,12,9,
24084,2017,12,9,
24085,2017,12,9,
24086,2017,12,9,
24087,2017,12,9,
24088,2017,12,9,
24089,2017,12,9,9-Dec-17
24090,2017,12,9,
24091,2017,12,9,
24092,2017,12,9,
24093,2017,12,9,
24094,2017,12,9,
24095,2017,12,9,
24096,2017,12,9,
24097,2017,12,9,
24098,2017,12,9,
24099,2017,12,9,
24100,2017,12,10,
24101,2017,12,9,
24102,2017,12,9,
24103,2017,12,9,
24104,2017,12,10,
24105,2017,12,10,10-Dec-17
24106,2017,12,10,
24107,2017,12,10,
24108,2017,12,10,10-Dec-17
24109,2017,12,10,
24110,2017,12,10,
24111,2017,12,10,
24112,2017,12,10,10-Dec-17
24113,2017,12,11,
24114,2017,12,10,
24115,2017,12,10,
24116,2017,12,10,
24117,2017,12,10,
24118,2017,12,10,
24119,2017,12,10,
24120,2017,12,10,
24121,2017,12,10,
24122,2017,12,10,
24123,2017,12,10,10-Dec-17
24124,2017,12,10,
24125,2017,12,10,
24126,2017,12,10,10-Dec-17
24127,2017,12,10,10-Dec-17
24128,2017,12,10,
24129,2017,12,11,
24130,2017,12,11,
24131,2017,12,11,
24132,2017,12,11,
24133,2017,12,11,
24134,2017,12,11,
24135,2017,12,12,
24136,2017,12,12,
24137,2017,12,11,
24138,2017,12,11,
24139,2017,12,11,
24140,2017,12,11,
24141,2017,12,11,
24142,2017,12,11,"December 8-11, 2017"
24143,2017,12,11,
24144,2017,12,11,
24145,2017,12,11,
24146,2017,12,11,
24147,2017,12,11,
24148,2017,12,11,
24149,2017,12,11,
24150,2017,12,11,
24151,2017,12,12,
24152,2017,12,12,12-Dec-17
24153,2017,12,12,
24154,2017,12,12,12-Dec-17
24155,2017,12,12,
24156,2017,12,12,
24157,2017,12,12,
24158,2017,12,12,
24159,2017,12,12,
24160,2017,12,13,
24161,2017,12,12,12-Dec-17
24162,2017,12,12,
24163,2017,12,12,
24164,2017,12,12,
24165,2017,12,12,
24166,2017,12,12,
24167,2017,12,12,
24168,2017,12,12,
24169,2017,12,12,
24170,2017,12,12,
24171,2017,12,12,
24172,2017,12,11,
24173,2017,12,12,
24174,2017,12,12,
24175,2017,12,13,
24176,2017,12,12,
24177,2017,12,12,
24178,2017,12,12,
24179,2017,12,12,
24180,2017,12,12,
24181,2017,12,12,
24182,2017,12,12,
24183,2017,12,12,
24184,2017,12,12,
24185,2017,12,12,
24186,2017,12,12,
24187,2017,12,12,
24188,2017,12,12,
24189,2017,12,12,
24190,2017,12,12,
24191,2017,12,12,
24192,2017,12,11,
24193,2017,12,12,
24194,2017,12,12,
24195,2017,12,13,13-Dec-17
24196,2017,12,13,
24197,2017,12,13,
24198,2017,12,12,
24199,2017,12,13,
24200,2017,12,13,13-Dec-17
24201,2017,12,13,
24202,2017,12,13,
24203,2017,12,13,
24204,2017,12,13,
24205,2017,12,13,
24206,2017,12,13,
24207,2017,12,13,
24208,2017,12,13,
24209,2017,12,13,
24210,2017,12,13,
24211,2017,12,13,
24212,2017,12,13,"December 10-16, 2017"
24213,2017,12,13,
24214,2017,12,14,
24215,2017,12,14,
24216,2017,12,14,
24217,2017,12,14,
24218,2017,12,14,14-Dec-17
24219,2017,12,14,
24220,2017,12,14,
24221,2017,12,14,
24222,2017,12,14,
24223,2017,12,14,
24224,2017,12,14,
24225,2017,12,14,
24226,2017,12,14,
24227,2017,12,14,
24228,2017,12,14,14-Dec-17
24229,2017,12,15,
24230,2017,12,15,15-Dec-17
24231,2017,12,15,
24232,2017,12,15,
24233,2017,12,15,
24234,2017,12,15,
24235,2017,12,15,15-Dec-17
24236,2017,12,15,
24237,2017,12,15,
24238,2017,12,15,
24239,2017,12,15,
24240,2017,12,15,
24241,2017,12,15,
24242,2017,12,15,15-Dec-17
24243,2017,12,15,
24244,2017,12,15,15-Dec-17
24245,2017,12,15,
24246,2017,12,15,
24247,2017,12,15,
24248,2017,12,15,
24249,2017,12,15,
24250,2017,12,15,15-Dec-17
24251,2017,12,16,16-Dec-17
24252,2017,12,16,
24253,2017,12,16,
24254,2017,12,16,16-Dec-17
24255,2017,12,16,16-Dec-17
24256,2017,12,16,
24257,2017,12,16,
24258,2017,12,16,
24259,2017,12,16,
24260,2017,12,16,16-Dec-17
24261,2017,12,16,
24262,2017,12,16,
24263,2017,12,15,"December 1-31, 2017"
24264,2017,12,16,"December 1-31, 2017"
24265,2017,12,16,16-Dec-17
24266,2017,12,17,
24267,2017,12,17,
24268,2017,12,17,
24269,2017,12,17,
24270,2017,12,17,
24271,2017,12,17,
24272,2017,12,17,
24273,2017,12,17,
24274,2017,12,17,
24275,2017,12,17,
24276,2017,12,17,
24277,2017,12,17,
24278,2017,12,17,
24279,2017,12,17,
24280,2017,12,17,
24281,2017,12,17,
24282,2017,12,17,
24283,2017,12,16,
24284,2017,12,17,
24285,2017,12,17,
24286,2017,12,17,
24287,2017,12,17,
24288,2017,12,17,
24289,2017,12,16,
24290,2017,12,17,
24291,2017,12,17,
24292,2017,12,18,18-Dec-17
24293,2017,12,18,
24294,2017,12,18,
24295,2017,12,18,
24296,2017,12,18,
24297,2017,12,18,
24298,2017,12,18,
24299,2017,12,18,
24300,2017,12,18,
24301,2017,12,18,
24302,2017,12,18,
24303,2017,12,18,
24304,2017,12,18,
24305,2017,12,18,
24306,2017,12,18,
24307,2017,12,18,
24308,2017,12,18,
24309,2017,12,18,
24310,2017,12,18,
24311,2017,12,18,
24312,2017,12,18,
24313,2017,12,18,
24314,2017,12,18,
24315,2017,12,19,19-Dec-17
24316,2017,12,19,
24317,2017,12,19,
24318,2017,12,19,
24319,2017,12,19,
24320,2017,12,19,
24321,2017,12,19,
24322,2017,12,19,
24323,2017,12,19,
24324,2017,12,19,
24325,2017,12,19,
24326,2017,12,19,
24327,2017,12,19,
24328,2017,12,19,
24329,2017,12,20,
24330,2017,12,20,
24331,2017,12,20,
24332,2017,12,20,20-Dec-17
24333,2017,12,20,20-Dec-17
24334,2017,12,20,
24335,2017,12,20,20-Dec-17
24336,2017,12,20,
24337,2017,12,20,
24338,2017,12,20,
24339,2017,12,20,
24340,2017,12,20,
24341,2017,12,20,
24342,2017,12,20,
24343,2017,12,20,
24344,2017,12,20,
24345,2017,12,20,
24346,2017,12,20,
24347,2017,12,20,
24348,2017,12,20,20-Dec-17
24349,2017,12,20,20-Dec-17
24350,2017,12,20,
24351,2017,12,20,
24352,2017,12,20,
24353,2017,12,20,
24354,2017,12,20,
24355,2017,12,19,
24356,2017,12,20,
24357,2017,12,20,
24358,2017,12,20,
24359,2017,12,21,21-Dec-17
24360,2017,12,21,21-Dec-17
24361,2017,12,20,
24362,2017,12,21,
24363,2017,12,21,
24364,2017,12,21,21-Dec-17
24365,2017,12,21,
24366,2017,12,21,
24367,2017,12,21,
24368,2017,12,21,
24369,2017,12,21,
24370,2017,12,21,
24371,2017,12,21,
24372,2017,12,21,
24373,2017,12,21,
24374,2017,12,22,
24375,2017,12,22,
24376,2017,12,22,22-Dec-17
24377,2017,12,22,
24378,2017,12,22,
24379,2017,12,22,
24380,2017,12,22,
24381,2017,12,22,
24382,2017,12,22,
24383,2017,12,22,
24384,2017,12,22,
24385,2017,12,22,
24386,2017,12,22,
24387,2017,12,22,
24388,2017,12,22,
24389,2017,12,22,
24390,2017,12,22,
24391,2017,12,22,
24392,2017,12,22,
24393,2017,12,22,
24394,2017,12,22,
24395,2017,12,23,
24396,2017,12,22,
24397,2017,12,23,
24398,2017,12,23,
24399,2017,12,23,
24400,2017,12,23,
24401,2017,12,23,
24402,2017,12,23,
24403,2017,12,23,
24404,2017,12,23,
24405,2017,12,23,
24406,2017,12,23,
24407,2017,12,23,
24408,2017,12,23,
24409,2017,12,23,
24410,2017,12,23,
24411,2017,12,24,
24412,2017,12,24,
24413,2017,12,24,
24414,2017,12,24,
24415,2017,12,24,
24416,2017,12,24,
24417,2017,12,24,
24418,2017,12,24,24-Dec-17
24419,2017,12,24,
24420,2017,12,25,
24421,2017,12,24,
24422,2017,12,24,24-Dec-17
24423,2017,12,24,
24424,2017,12,24,
24425,2017,12,24,
24426,2017,12,24,
24427,2017,12,24,
24428,2017,12,24,
24429,2017,12,24,
24430,2017,12,24,
24431,2017,12,25,
24432,2017,12,25,
24433,2017,12,25,
24434,2017,12,25,
24435,2017,12,25,
24436,2017,12,25,
24437,2017,12,25,25-Dec-17
24438,2017,12,25,
24439,2017,12,26,
24440,2017,12,24,
24441,2017,12,25,
24442,2017,12,24,
24443,2017,12,25,25-Dec-17
24444,2017,12,25,
24445,2017,12,25,
24446,2017,12,25,
24447,2017,12,26,
24448,2017,12,25,
24449,2017,12,25,
24450,2017,12,25,
24451,2017,12,25,
24452,2017,12,25,
24453,2017,12,25,
24454,2017,12,25,
24455,2017,12,24,
24456,2017,12,25,
24457,2017,12,25,
24458,2017,12,25,
24459,2017,12,25,12/25/2017
24460,2017,12,25,
24461,2017,12,25,
24462,2017,12,26,
24463,2017,12,26,
24464,2017,12,26,
24465,2017,12,26,
24466,2017,12,26,
24467,2017,12,25,
24468,2017,12,26,
24469,2017,12,26,
24470,2017,12,26,
24471,2017,12,26,
24472,2017,12,26,
24473,2017,12,26,
24474,2017,12,26,
24475,2017,12,26,26-Dec-17
24476,2017,12,27,
24477,2017,12,27,
24478,2017,12,27,
24479,2017,12,26,
24480,2017,12,27,27-Dec-17
24481,2017,12,27,27-Dec-17
24482,2017,12,27,27-Dec-17
24483,2017,12,26,
24484,2017,12,27,
24485,2017,12,27,
24486,2017,12,27,
24487,2017,12,27,
24488,2017,12,28,
24489,2017,12,28,
24490,2017,12,28,
24491,2017,12,27,
24492,2017,12,27,27-Dec-17
24493,2017,12,27,
24494,2017,12,27,
24495,2017,12,27,"December 24-30, 2017"
24496,2017,12,27,
24497,2017,12,27,"December 24-30, 2017"
24498,2017,12,27,
24499,2017,12,27,
24500,2017,12,27,
24501,2017,12,27,
24502,2017,12,27,"December 24-30, 2017"
24503,2017,12,27,"December 24-30, 2017"
24504,2017,12,28,
24505,2017,12,28,28-Dec-17
24506,2017,12,28,
24507,2017,12,28,
24508,2017,12,28,
24509,2017,12,28,
24510,2017,12,28,28-Dec-17
24511,2017,12,28,
24512,2017,12,28,
24513,2017,12,28,
24514,2017,12,28,
24515,2017,12,28,
24516,2017,12,28,
24517,2017,12,28,
24518,2017,12,28,
24519,2017,12,28,
24520,2017,12,29,
24521,2017,12,28,
24522,2017,12,28,
24523,2017,12,28,
24524,2017,12,28,
24525,2017,12,28,
24526,2017,12,28,
24527,2017,12,28,
24528,2017,12,28,
24529,2017,12,27,
24530,2017,12,28,
24531,2017,12,28,
24532,2017,12,28,
24533,2017,12,28,28-Dec-17
24534,2017,12,28,28-Dec-17
24535,2017,12,28,28-Dec-17
24536,2017,12,28,
24537,2017,12,28,
24538,2017,12,28,
24539,2017,12,29,
24540,2017,12,29,
24541,2017,12,29,
24542,2017,12,29,
24543,2017,12,29,
24544,2017,12,30,
24545,2017,12,28,28-Dec-17
24546,2017,12,28,
24547,2017,12,30,
24548,2017,12,29,
24549,2017,12,29,
24550,2017,12,29,
24551,2017,12,28,
24552,2017,12,29,
24553,2017,12,29,
24554,2017,12,29,
24555,2017,12,29,
24556,2017,12,29,29-Dec-17
24557,2017,12,24,
24558,2017,12,29,
24559,2017,12,31,"December 25, 2017-January 5, 2018"
24560,2017,12,31,"December 25, 2017-January 5, 2018"
24561,2017,12,31,
24562,2017,12,30,
24563,2017,12,30,
24564,2017,12,30,
24565,2017,12,30,
24566,2017,12,30,
24567,2017,12,30,
24568,2017,12,30,
24569,2017,12,31,
24570,2017,12,30,
24571,2017,12,30,
24572,2017,12,30,
24573,2017,12,30,
24574,2017,12,30,
24575,2017,12,30,
24576,2017,12,30,
24577,2017,12,28,
24578,2017,12,30,
24579,2017,12,30,
24580,2017,12,30,
24581,2017,12,30,
24582,2017,12,30,
24583,2017,12,30,
24584,2017,12,31,31-Dec-17
24585,2017,12,30,
24586,2017,12,31,31-Dec-17
24587,2017,12,31,
24588,2017,12,31,
24589,2017,12,31,
24590,2017,12,31,
24591,2017,12,31,
24592,2017,12,31,
24593,2017,12,31,
24594,2017,12,30,
24595,2017,12,31,
24596,2017,12,31,
24597,2017,12,31,
24598,2017,12,31,
24599,2017,12,31,
24600,2017,12,31,
24601,2017,12,31,
24602,2017,12,31,
24603,2017,12,31,
24604,2017,12,31,
24605,2017,12,31,
24606,2017,12,31,
24607,2018,1,1,
24608,2018,1,1,
24609,2018,1,1,
24610,2018,1,1,
24611,2018,1,1,
24612,2018,1,1,
24613,2018,1,1,
24614,2018,1,1,
24615,2018,1,1,
24616,2018,1,1,
24617,2018,1,1,
24618,2018,1,1,
24619,2018,1,1,1-Jan-18
24620,2018,1,1,
24621,2018,1,1,
24622,2018,1,1,
24623,2018,1,1,
24624,2018,1,3,3-Jan-18
24625,2018,1,1,
24626,2018,1,1,
24627,2018,1,1,
24628,2018,1,2,2-Jan-18
24629,2018,1,1,
24630,2018,1,1,
24631,2018,1,1,
24632,2018,1,1,
24633,2018,1,1,
24634,2018,1,1,
24635,2018,1,2,
24636,2018,1,2,
24637,2018,1,2,
24638,2018,1,2,
24639,2018,1,2,
24640,2018,1,2,2-Jan-18
24641,2018,1,2,
24642,2018,1,2,
24643,2018,1,2,2-Jan-18
24644,2018,1,2,
24645,2018,1,2,2-Jan-18
24646,2018,1,2,
24647,2018,1,2,
24648,2018,1,2,
24649,2018,1,2,
24650,2018,1,2,
24651,2018,1,2,
24652,2018,1,2,
24653,2018,1,2,
24654,2018,1,2,
24655,2018,1,2,
24656,2018,1,2,
24657,2018,1,2,
24658,2018,1,2,
24659,2018,1,2,
24660,2018,1,2,2-Jan-18
24661,2018,1,2,
24662,2018,1,2,
24663,2018,1,2,
24664,2018,1,2,
24665,2018,1,2,
24666,2018,1,2,
24667,2018,1,2,
24668,2018,1,2,2-Jan-18
24669,2018,1,2,
24670,2018,1,2,
24671,2018,1,3,3-Jan-18
24672,2018,1,3,3-Jan-18
24673,2018,1,3,
24674,2018,1,3,3-Jan-18
24675,2018,1,3,
24676,2018,1,3,
24677,2018,1,3,3-Jan-18
24678,2018,1,3,
24679,2018,1,3,
24680,2018,1,3,
24681,2018,1,3,
24682,2018,1,3,
24683,2018,1,3,
24684,2018,1,3,
24685,2018,1,3,
24686,2018,1,3,
24687,2018,1,3,
24688,2018,1,1,
24689,2018,1,3,"December 31, 2017-January 6, 2018"
24690,2018,1,3,
24691,2018,1,3,
24692,2018,1,3,
24693,2018,1,3,
24694,2018,1,3,
24695,2018,1,3,"January 2-4, 2018"
24696,2018,1,3,
24697,2018,1,3,
24698,2018,1,3,
24699,2018,1,3,3-Jan-18
24700,2018,1,3,
24701,2018,1,3,
24702,2018,1,4,
24703,2018,1,4,4-Jan-18
24704,2018,1,4,4-Jan-18
24705,2018,1,4,
24706,2018,1,4,
24707,2018,1,5,5-Jan-18
24708,2018,1,4,
24709,2018,1,4,
24710,2018,1,5,
24711,2018,1,4,4-Jan-18
24712,2018,1,4,
24713,2018,1,4,
24714,2018,1,4,
24715,2018,1,4,
24716,2018,1,4,
24717,2018,1,4,4-Jan-18
24718,2018,1,4,
24719,2018,1,4,
24720,2018,1,4,
24721,2018,1,4,
24722,2018,1,4,
24723,2018,1,5,5-Jan-18
24724,2018,1,5,5-Jan-18
24725,2018,1,5,5-Jan-18
24726,2018,1,5,
24727,2018,1,4,
24728,2018,1,5,
24729,2018,1,5,
24730,2018,1,5,
24731,2018,1,5,
24732,2018,1,5,
24733,2018,1,5,
24734,2018,1,5,
24735,2018,1,5,
24736,2018,1,5,
24737,2018,1,6,
24738,2018,1,6,
24739,2018,1,5,
24740,2018,1,5,
24741,2018,1,5,
24742,2018,1,5,
24743,2018,1,5,
24744,2018,1,5,
24745,2018,1,5,5-Jan-18
24746,2018,1,5,5-Jan-18
24747,2018,1,5,5-Jan-18
24748,2018,1,5,5-Jan-18
24749,2018,1,5,5-Jan-18
24750,2018,1,5,
24751,2018,1,5,
24752,2018,1,5,
24753,2018,1,6,
24754,2018,1,6,
24755,2018,1,6,
24756,2018,1,6,
24757,2018,1,6,6-Jan-18
24758,2018,1,6,6-Jan-18
24759,2018,1,6,6-Jan-18
24760,2018,1,6,
24761,2018,1,6,
24762,2018,1,6,
24763,2018,1,6,
24764,2018,1,6,
24765,2018,1,6,
24766,2018,1,6,
24767,2018,1,6,
24768,2018,1,6,
24769,2018,1,6,6-Jan-18
24770,2018,1,6,
24771,2018,1,6,
24772,2018,1,6,
24773,2018,1,6,
24774,2018,1,6,
24775,2018,1,6,
24776,2018,1,6,
24777,2018,1,6,
24778,2018,1,6,
24779,2018,1,6,
24780,2018,1,6,
24781,2018,1,5,
24782,2018,1,5,
24783,2018,1,6,
24784,2018,1,7,
24785,2018,1,7,
24786,2018,1,7,
24787,2018,1,7,7-Jan-18
24788,2018,1,7,
24789,2018,1,7,
24790,2018,1,7,
24791,2018,1,7,
24792,2018,1,7,
24793,2018,1,7,
24794,2018,1,7,
24795,2018,1,7,
24796,2018,1,7,
24797,2018,1,7,
24798,2018,1,7,
24799,2018,1,7,
24800,2018,1,7,
24801,2018,1,7,7-Jan-18
24802,2018,1,7,
24803,2018,1,8,8-Jan-18
24804,2018,1,8,
24805,2018,1,8,
24806,2018,1,8,
24807,2018,1,8,
24808,2018,1,8,
24809,2018,1,8,
24810,2018,1,8,
24811,2018,1,8,
24812,2018,1,8,
24813,2018,1,8,
24814,2018,1,8,
24815,2018,1,8,8-Jan-18
24816,2018,1,8,
24817,2018,1,8,
24818,2018,1,8,
24819,2018,1,8,
24820,2018,1,8,
24821,2018,1,8,
24822,2018,1,8,
24823,2018,1,9,
24824,2018,1,9,
24825,2018,1,9,
24826,2018,1,9,
24827,2018,1,8,
24828,2018,1,9,9-Jan-18
24829,2018,1,9,9-Jan-18
24830,2018,1,9,9-Jan-18
24831,2018,1,9,9-Jan-18
24832,2018,1,9,9-Jan-18
24833,2018,1,9,
24834,2018,1,9,
24835,2018,1,9,
24836,2018,1,9,
24837,2018,1,9,
24838,2018,1,9,
24839,2018,1,9,
24840,2018,1,9,
24841,2018,1,9,
24842,2018,1,9,
24843,2018,1,9,
24844,2018,1,9,
24845,2018,1,9,
24846,2018,1,9,9-Jan-18
24847,2018,1,9,
24848,2018,1,9,
24849,2018,1,9,
24850,2018,1,9,
24851,2018,1,9,
24852,2018,1,9,
24853,2018,1,9,
24854,2018,1,9,
24855,2018,1,9,
24856,2018,1,9,
24857,2018,1,9,9-Jan-18
24858,2018,1,9,
24859,2018,1,10,
24860,2018,1,10,
24861,2018,1,10,
24862,2018,1,10,
24863,2018,1,10,
24864,2018,1,10,
24865,2018,1,10,
24866,2018,1,10,
24867,2018,1,10,
24868,2018,1,10,
24869,2018,1,10,
24870,2018,1,10,
24871,2018,1,10,
24872,2018,1,10,
24873,2018,1,10,
24874,2018,1,10,10-Jan-18
24875,2018,1,10,10-Jan-18
24876,2018,1,10,
24877,2018,1,10,10-Jan-18
24878,2018,1,10,
24879,2018,1,10,
24880,2018,1,10,
24881,2018,1,10,
24882,2018,1,10,
24883,2018,1,10,
24884,2018,1,10,
24885,2018,1,10,
24886,2018,1,10,
24887,2018,1,10,
24888,2018,1,10,"January 7-13, 2018"
24889,2018,1,10,
24890,2018,1,10,
24891,2018,1,10,
24892,2018,1,10,
24893,2018,1,10,
24894,2018,1,11,
24895,2018,1,11,
24896,2018,1,11,
24897,2018,1,11,
24898,2018,1,11,
24899,2018,1,11,
24900,2018,1,11,11-Jan-18
24901,2018,1,11,
24902,2018,1,14,
24903,2018,1,11,
24904,2018,1,11,
24905,2018,1,11,
24906,2018,1,11,
24907,2018,1,11,
24908,2018,1,11,
24909,2018,1,11,
24910,2018,1,11,
24911,2018,1,11,
24912,2018,1,11,
24913,2018,1,11,
24914,2018,1,11,
24915,2018,1,11,
24916,2018,1,11,11-Jan-18
24917,2018,1,11,
24918,2018,1,11,
24919,2018,1,11,
24920,2018,1,11,11-Jan-18
24921,2018,1,11,
24922,2018,1,12,
24923,2018,1,12,
24924,2018,1,12,
24925,2018,1,12,12-Jan-18
24926,2018,1,12,
24927,2018,1,12,
24928,2018,1,12,
24929,2018,1,13,
24930,2018,1,12,
24931,2018,1,12,
24932,2018,1,12,
24933,2018,1,12,
24934,2018,1,12,
24935,2018,1,12,
24936,2018,1,12,
24937,2018,1,12,
24938,2018,1,12,
24939,2018,1,12,
24940,2018,1,12,
24941,2018,1,12,
24942,2018,1,12,
24943,2018,1,12,
24944,2018,1,12,
24945,2018,1,11,
24946,2018,1,11,
24947,2018,1,12,
24948,2018,1,12,
24949,2018,1,12,
24950,2018,1,12,
24951,2018,1,12,
24952,2018,1,13,
24953,2018,1,13,
24954,2018,1,13,
24955,2018,1,13,
24956,2018,1,13,
24957,2018,1,13,
24958,2018,1,13,
24959,2018,1,13,
24960,2018,1,13,
24961,2018,1,13,
24962,2018,1,13,
24963,2018,1,13,
24964,2018,1,13,
24965,2018,1,13,
24966,2018,1,13,
24967,2018,1,13,
24968,2018,1,13,
24969,2018,1,13,
24970,2018,1,12,
24971,2018,1,13,
24972,2018,1,11,11-Jan-18
24973,2018,1,13,
24974,2018,1,13,13-Jan-18
24975,2018,1,14,
24976,2018,1,14,
24977,2018,1,14,14-Jan-18
24978,2018,1,14,
24979,2018,1,14,
24980,2018,1,12,
24981,2018,1,14,
24982,2018,1,14,
24983,2018,1,14,14-Jan-18
24984,2018,1,14,
24985,2018,1,14,
24986,2018,1,14,
24987,2018,1,14,
24988,2018,1,14,
24989,2018,1,14,
24990,2018,1,14,
24991,2018,1,14,
24992,2018,1,14,
24993,2018,1,14,
24994,2018,1,14,
24995,2018,1,14,14-Jan-18
24996,2018,1,14,
24997,2018,1,14,
24998,2018,1,14,
24999,2018,1,14,
25000,2018,1,14,
25001,2018,1,14,
25002,2018,1,14,
25003,2018,1,14,
25004,2018,1,14,
25005,2018,1,15,
25006,2018,1,15,15-Jan-18
25007,2018,1,15,
25008,2018,1,15,
25009,2018,1,15,
25010,2018,1,15,
25011,2018,1,15,15-Jan-18
25012,2018,1,15,15-Jan-18
25013,2018,1,15,
25014,2018,1,15,
25015,2018,1,15,
25016,2018,1,15,
25017,2018,1,14,
25018,2018,1,14,
25019,2018,1,15,15-Jan-18
25020,2018,1,15,
25021,2018,1,15,
25022,2018,1,15,
25023,2018,1,15,
25024,2018,1,15,
25025,2018,1,16,
25026,2018,1,15,
25027,2018,1,15,
25028,2018,1,15,
25029,2018,1,16,"January 14-18, 2018"
25030,2018,1,15,
25031,2018,1,15,
25032,2018,1,13,
25033,2018,1,18,
25034,2018,1,15,
25035,2018,1,15,
25036,2018,1,17,
25037,2018,1,16,
25038,2018,1,16,16-Jan-18
25039,2018,1,16,
25040,2018,1,16,
25041,2018,1,16,
25042,2018,1,16,
25043,2018,1,16,
25044,2018,1,16,
25045,2018,1,16,
25046,2018,1,16,
25047,2018,1,16,
25048,2018,1,16,
25049,2018,1,16,
25050,2018,1,16,
25051,2018,1,16,
25052,2018,1,15,
25053,2018,1,16,
25054,2018,1,15,
25055,2018,1,16,
25056,2018,1,16,
25057,2018,1,16,
25058,2018,1,16,
25059,2018,1,16,
25060,2018,1,16,
25061,2018,1,16,
25062,2018,1,16,
25063,2018,1,16,
25064,2018,1,16,
25065,2018,1,16,
25066,2018,1,16,
25067,2018,1,16,
25068,2018,1,16,16-Jan-18
25069,2018,1,17,
25070,2018,1,17,17-Jan-18
25071,2018,1,17,
25072,2018,1,17,
25073,2018,1,16,16-Jan-18
25074,2018,1,17,
25075,2018,1,17,
25076,2018,1,17,
25077,2018,1,16,16-Jan-18
25078,2018,1,17,
25079,2018,1,17,
25080,2018,1,15,
25081,2018,1,16,
25082,2018,1,17,
25083,2018,1,17,17-Jan-18
25084,2018,1,17,
25085,2018,1,17,17-Jan-18
25086,2018,1,17,17-Jan-18
25087,2018,1,17,
25088,2018,1,17,
